,title,year_publication,budget,revenue,runtime,genre_ids,original_language,popularity,id_movie,vote_average,vote_count
39583,We Will All Meet in Paradise,1977,0,0.0,110.0,[35],fr,0.158781,40585,6.5,10.0
39584,The Man in the Wall,2015,0,0.0,92.0,[],en,0.066944,318052,0.0,0.0
39585,Our RoboCop Remake,2014,0,0.0,106.0,"[35, 28, 80, 878]",en,0.553725,254251,6.6,7.0
39586,Abraham Lincoln vs. Zombies,2012,150000,0.0,90.0,"[27, 28, 53]",en,9.109894,98948,4.2,45.0
39587,The Iceman: Confessions of a Mafia Hitman,2001,0,0.0,90.0,[99],en,0.565873,216043,7.3,8.0
39588,A Bullet for Sandoval,1969,0,0.0,105.0,"[28, 37]",en,0.004857,88949,0.0,0.0
39589,Adam,1983,0,0.0,100.0,[18],en,0.078865,76468,0.0,1.0
39590,Adam,1992,500000,0.0,6.0,"[16, 18, 10749]",en,0.177464,54821,6.0,5.0
39591,Forbidden Ground,2013,0,0.0,95.0,"[10752, 28, 18]",en,2.414792,215814,5.9,28.0
39592,The Blood of Jesus,1941,5000,0.0,57.0,"[10402, 18, 14]",en,0.039707,22750,5.0,1.0
39593,Crash Landing,2006,0,0.0,88.0,"[28, 53, 80]",en,0.306947,86254,4.7,7.0
39594,Dirty Gertie from Harlem U.S.A.,1946,0,0.0,65.0,[18],en,0.059193,43473,5.0,1.0
39595,Hate for Hate,1967,0,0.0,97.0,[37],it,0.002383,90726,0.0,0.0
39596,In Pursuit of Honor,1995,0,0.0,111.0,"[18, 28]",en,0.828105,139826,6.3,4.0
39597,Looking: The Movie,2016,0,0.0,85.0,"[35, 18, 10749]",en,3.641354,371738,7.1,70.0
39598,Love in the Rough,1930,0,0.0,84.0,"[35, 10402, 10749]",en,0.20999,166007,0.0,1.0
39599,No More Excuses,1968,0,0.0,62.0,[35],en,0.103159,110692,5.0,1.0
39600,Quantrill's Raiders,1958,0,0.0,68.0,[37],en,0.120173,134435,4.5,2.0
39601,Rampage,1986,0,0.0,73.0,"[12, 28]",tr,0.412342,17288,6.0,2.0
39602,Red Sun,1970,0,0.0,85.0,[80],de,0.01549,8383,6.5,5.0
39603,Something for a Lonely Man,1968,0,0.0,120.0,"[10770, 37]",en,0.368082,325240,6.5,2.0
39604,The Immortals,1974,0,0.0,103.0,"[36, 28, 10752, 12, 53]",de,0.104758,112675,7.5,2.0
39605,Films to Keep You Awake: Spectre,2006,0,0.0,75.0,"[18, 27, 9648]",es,0.343522,46879,5.6,9.0
39606,The Florodora Girl,1930,0,0.0,79.0,"[18, 10749]",en,0.489142,162874,0.0,1.0
39607,The Green Inferno,1988,0,0.0,90.0,"[27, 12]",en,1.016743,90164,4.3,4.0
39608,Kiuleandra,1985,0,0.0,0.0,"[18, 10749]",en,0.403077,316491,7.7,3.0
39609,Veiled Aristocrats,1932,0,0.0,48.0,[18],en,0.001786,247354,0.0,0.0
39610,Victor Young Perez,2013,0,0.0,103.0,"[18, 36]",fr,1.723131,260646,5.3,4.0
39611,Emma's Chance,2016,0,0.0,83.0,"[18, 10751]",en,1.868918,404829,5.4,24.0
39612,The Prey,2016,0,0.0,0.0,"[53, 28, 27]",en,0.693029,298028,0.0,1.0
39613,Cyborg X,2016,1000000,0.0,90.0,"[28, 27, 878]",en,1.494695,397873,4.6,13.0
39614,Vigilante Diaries,2016,4000000,0.0,107.0,[28],en,3.028021,403232,4.7,27.0
39615,The Iron Ivan,2014,12000000,0.0,120.0,[18],ru,1.685233,282024,6.2,14.0
39616,The Adversary,1970,0,0.0,110.0,"[18, 10749]",bn,0.003553,42498,7.7,5.0
39617,Encounters in the Deep,1979,0,0.0,88.0,[878],it,0.000132,257006,0.0,0.0
39618,Ghostheads,2016,0,0.0,100.0,[99],en,1.291129,367816,6.4,8.0
39619,Traders,2016,0,0.0,90.0,[53],en,2.144094,347647,6.2,19.0
39620,On the Brain,2016,10,0.0,0.0,"[80, 27, 53]",en,0.196099,407036,4.0,4.0
39621,Night of the Sharks,1989,0,0.0,85.0,"[27, 28, 18]",fr,0.110781,46658,3.0,1.0
39622,Can't You Hear the Wind Howl? The Life & Music of Robert Johnson,1998,0,0.0,77.0,[10402],it,0.668678,225776,7.5,1.0
39623,Us Two,1979,4100000,0.0,112.0,[18],fr,0.022568,76348,9.0,2.0
39624,Rebirth,2016,0,0.0,101.0,[53],en,2.34806,369033,5.0,38.0
39625,Ozzie,2006,0,0.0,90.0,[],en,1.253125,159201,5.0,2.0
39626,The Sporting Club,1971,0,0.0,107.0,[35],en,0.616213,192868,0.0,0.0
39627,An Episode in the Life of an Iron Picker,2013,0,0.0,75.0,[18],ro,0.855232,159942,7.3,7.0
39628,Black,2015,1200000,0.0,95.0,"[28, 18]",fr,1.35894,356626,6.4,33.0
39629,Dear Eleanor,2016,0,0.0,89.0,"[12, 35, 18]",en,2.626192,253343,6.2,25.0
39630,The Great Martian War 1913 - 1917,2013,0,0.0,120.0,"[99, 18, 10752, 36]",en,1.040173,247845,6.5,4.0
39631,I Am Belfast,2016,0,0.0,84.0,[99],en,0.51468,332806,7.5,4.0
39632,Tony Robbins: I Am Not Your Guru,2016,0,0.0,115.0,[99],en,0.942684,376426,6.6,23.0
39633,Author: The JT LeRoy Story,2016,0,0.0,110.0,[99],en,0.428899,373348,6.2,9.0
39634,The New Kid,2015,0,0.0,81.0,[35],fr,3.091686,358430,5.9,64.0
39635,Schmitke,2014,0,0.0,97.0,"[35, 18]",de,0.04335,314635,0.0,0.0
39636,The Man with the Carnation,1980,0,0.0,125.0,"[36, 18]",en,0.000177,300949,0.0,0.0
39637,The Mirage,2015,0,0.0,101.0,"[35, 18]",fr,1.195524,353163,5.5,8.0
39638,Walt Before Mickey,2015,0,0.0,120.0,[18],en,4.398708,278247,6.4,63.0
39639,The Love Witch,2016,0,0.0,120.0,"[35, 14, 27, 10749]",en,4.530712,374052,5.9,73.0
39640,Batman: The Killing Joke,2016,3500000,3775000.0,72.0,"[28, 16, 80, 18]",en,6.488277,382322,6.2,485.0
39641,Le Mataf,1973,0,0.0,0.0,[53],en,0.087258,125495,0.0,0.0
39642,Lights of New York,1928,75000,1200000.0,57.0,"[80, 18]",en,0.251353,173689,5.7,3.0
39643,American Juggalo,2011,0,0.0,24.0,"[99, 10402]",en,0.078128,138061,7.0,2.0
39644,Oxyana,2013,0,0.0,78.0,[99],en,0.586709,174354,6.2,7.0
39645,The Presence,2014,40000,0.0,82.0,[27],de,0.67191,303856,3.9,15.0
39646,Old Ironsides,1926,0,0.0,111.0,"[36, 18]",en,0.524565,190163,5.0,1.0
39647,The Vanishing Legion,1931,0,0.0,220.0,"[28, 9648]",en,0.819588,156335,0.0,0.0
39648,The Emperor's Nightingale,1949,0,0.0,72.0,"[16, 10751, 14]",cs,0.190507,79596,4.0,2.0
39649,Isle of the Snake People,1971,0,0.0,90.0,"[27, 9648]",en,0.178013,50688,1.8,2.0
39650,That Girl in Yellow Boots,2010,0,0.0,103.0,"[80, 18, 9648, 53]",hi,0.823333,77864,6.1,6.0
39651,The Bloody Judge,1970,0,0.0,84.0,"[27, 10769]",it,0.44225,42591,6.4,5.0
39652,The Torture Chamber of Dr. Sadism,1967,0,0.0,85.0,"[9648, 27, 36]",de,1.853036,12602,6.3,12.0
39653,Circus of Fear,1966,0,0.0,90.0,"[27, 9648, 53]",en,0.698245,42717,5.1,7.0
39654,Albino,1976,0,0.0,97.0,"[12, 28]",de,0.637846,185752,4.0,2.0
39655,Once Upon a Spy,1980,0,0.0,91.0,"[28, 18, 53, 10770]",en,0.587299,109636,5.5,6.0
39656,Nutcracker Fantasy,1979,0,0.0,82.0,[],ja,0.039518,165644,8.0,1.0
39657,The Far Pavilions,1984,0,0.0,320.0,"[18, 36, 10749]",en,1.178475,101185,10.0,1.0
39658,Around the World in 80 Days,1989,0,0.0,210.0,"[12, 18]",en,2.561525,29924,6.2,21.0
39659,The Disputation,1986,0,0.0,65.0,"[18, 36]",en,0.31825,387444,0.0,0.0
39660,Sherlock Holmes: Incident at Victoria Falls,1992,0,0.0,187.0,"[10770, 12, 80, 18]",en,0.106986,79106,5.3,3.0
39661,Sherlock Holmes and the Leading Lady,1991,0,0.0,180.0,"[80, 18, 9648]",en,1.445692,108432,3.5,4.0
39662,The Rainbow Thief,1990,10000000,0.0,87.0,"[14, 18]",en,1.216923,35165,5.5,7.0
39663,Honeymoon Academy,1990,0,0.0,100.0,"[18, 35]",es,0.140197,165401,8.0,1.0
39664,Soul Music,1997,0,0.0,159.0,"[14, 16, 35]",en,0.764764,18560,6.7,6.0
39665,Wyrd Sisters,1997,0,0.0,140.0,"[14, 16]",en,1.099806,24057,5.7,5.0
39666,Greyfriars Bobby,2005,0,0.0,104.0,"[18, 10751]",en,0.164249,73772,4.8,4.0
39667,Gormenghast,2000,0,0.0,240.0,"[35, 14]",en,1.44482,38622,6.6,9.0
39668,I tromboni di Fra' Diavolo,1962,0,0.0,0.0,[],it,0.251895,183073,5.0,1.0
39669,Hollow,2011,0,0.0,84.0,[18],en,0.061459,76199,4.0,1.0
39670,The Mysterious Mr. Wong,1934,0,0.0,63.0,"[9648, 53]",en,0.274155,38494,3.8,5.0
39671,The Whispering Shadow,1933,0,0.0,225.0,"[28, 9648]",en,0.040031,161796,6.0,1.0
39672,Alien Tornado,2012,0,0.0,85.0,"[878, 28, 53]",en,3.328685,104185,3.3,9.0
39673,The Dark Eyes of London,1939,0,0.0,76.0,[27],en,0.635769,27144,5.8,3.0
39674,The Mystery of the Marie Celeste,1935,0,0.0,80.0,"[18, 9648, 27]",en,0.135118,26921,5.5,3.0
39675,Poison Berry in my Brain,2015,0,0.0,121.0,"[35, 10749]",ja,0.621331,352694,6.0,1.0
39676,Bad Moms,2016,20000000,183936074.0,100.0,[35],en,9.362056,376659,6.3,1287.0
39677,Hell or High Water,2016,12000000,37589296.0,102.0,"[80, 18, 53, 37]",en,12.565896,338766,7.2,1304.0
39678,Southside with You,2016,0,0.0,80.0,"[10749, 18]",en,5.379834,310888,5.7,80.0
39679,Little Men,2016,0,0.0,85.0,[18],en,2.624004,373473,6.7,47.0
39680,Meet the Blacks,2016,0,0.0,90.0,"[35, 27]",en,3.569379,377587,4.5,64.0
39681,The Democratic Terrorist,1992,0,3142763.0,96.0,"[53, 28]",sv,0.473471,48995,6.0,3.0
39682,Terra Formars,2016,0,0.0,109.0,"[28, 27, 878]",ja,3.786856,330070,4.8,18.0
39683,Kingsglaive: Final Fantasy XV,2016,0,269980.0,115.0,"[28, 16, 12, 18, 14, 878]",ja,7.692445,390734,6.8,201.0
39684,Back to Mom's,2016,8600000,0.0,97.0,[35],fr,6.409925,383869,5.6,153.0
39685,1812,1912,0,0.0,32.0,[],en,0.071565,46744,4.0,1.0
39686,U Be Dead,2009,0,0.0,120.0,"[53, 10770, 18]",en,0.009464,47535,0.0,0.0
39687,Siccîn 2,2015,0,0.0,128.0,[27],en,0.575968,388192,6.0,2.0
39688,Ghost Team,2016,0,0.0,83.0,"[35, 27]",en,1.222064,404073,4.6,16.0
39689,O Quatrilho,1995,0,0.0,92.0,"[18, 10749]",pt,0.329549,67617,6.4,7.0
39690,Madaari,2016,0,0.0,134.0,[53],hi,1.257554,397365,7.9,11.0
39691,El río que nos lleva,1988,0,0.0,,[],es,0.01575,208173,0.0,0.0
39692,Komunaris chibukhi,1929,0,0.0,65.0,[18],ru,0.001177,190326,0.0,0.0
39693,I Love You Rosa,1972,0,0.0,77.0,"[10749, 18]",he,0.295582,140423,6.3,2.0
39694,Bite,2015,0,0.0,90.0,[27],en,2.259175,347642,5.1,30.0
39695,The Dragon Lives Again,1977,0,0.0,0.0,"[14, 28]",en,0.124803,84275,10.0,1.0
39696,Clash,2016,0,0.0,97.0,"[53, 18]",ar,1.319772,393184,7.9,14.0
39697,Revenge of the Bridesmaids,2010,0,0.0,87.0,"[35, 10749]",en,4.105867,62592,6.1,85.0
39698,Tricked,2012,0,0.0,55.0,[18],nl,1.784351,140894,4.5,18.0
39699,Happy End,1999,0,0.0,99.0,[18],ko,3.76579,27154,6.2,9.0
39700,Color Adjustment,1992,0,0.0,80.0,[99],en,1e-06,207558,0.0,0.0
39701,Protagonist,2007,0,0.0,90.0,[99],en,0.080801,63423,8.0,1.0
39702,Don't Breathe,2016,9900000,157100845.0,88.0,"[80, 27, 53]",en,25.869883,300669,6.7,1830.0
39703,The Pills - Sempre meglio che lavorare,2016,0,0.0,90.0,[35],it,1.451931,378570,5.5,39.0
39704,Enclave,2015,0,0.0,92.0,"[10752, 18]",sr,0.663021,333846,7.1,9.0
39705,"Hello, My Name Is Frank",2014,0,0.0,0.0,"[18, 35]",en,0.035052,340224,0.0,0.0
39706,Bridge and Tunnel,2014,0,0.0,95.0,[],en,0.019792,288504,0.0,0.0
39707,The Death and Life of Otto Bloom,2016,0,0.0,0.0,[],en,0.208467,405653,10.0,1.0
39708,47 Meters Down,2017,5500000,44235023.0,89.0,"[18, 53, 27, 12]",en,52.854103,403119,5.1,548.0
39709,Trivisa,2016,0,0.0,96.0,"[18, 80, 53]",cn,1.945179,380762,7.0,16.0
39710,Scare Campaign,2016,0,0.0,76.0,[27],en,2.850998,370178,6.2,36.0
39711,Gabo: The Creation of Gabriel Garcia Marquez,2015,0,19337.0,90.0,"[36, 99]",es,0.057737,340712,7.0,1.0
39712,Hillary's America: The Secret History of the Democratic Party,2016,5000000,13000000.0,107.0,"[36, 99]",en,1.628629,391995,6.6,28.0
39713,Pufnstuf,1970,0,0.0,94.0,"[35, 10751, 14, 10402]",en,0.007223,63859,7.7,6.0
39714,My Best Friend,2001,0,0.0,0.0,[35],en,0.705006,173385,6.0,6.0
39715,Guys and Dolls,2007,0,0.0,50.0,"[99, 10749]",en,0.078703,113262,7.5,2.0
39716,In Celebration,1975,0,0.0,131.0,[],en,0.721323,158741,5.0,1.0
39717,In the Family,2011,0,0.0,169.0,[18],en,0.527607,82929,7.4,7.0
39718,The Final Terror,1983,0,0.0,82.0,"[27, 53]",en,1.269709,4288,5.0,16.0
39719,Misunderstood,2014,0,0.0,103.0,[18],it,1.606121,266036,6.0,14.0
39720,Sorry for the Disturbance,2008,0,0.0,120.0,"[35, 18, 9648]",ar,0.326323,60700,5.0,4.0
39721,American Hostage,2016,0,0.0,100.0,"[53, 80, 18]",en,0.11167,407298,10.0,1.0
39722,River,2016,0,0.0,95.0,[53],en,2.948255,353732,6.4,17.0
39723,The Call Up,2016,0,0.0,90.0,"[12, 28, 878]",en,4.060687,388347,4.8,56.0
39724,Berserker,2015,0,0.0,0.0,"[9648, 80]",es,0.062357,365709,4.0,1.0
39725,A Day in the Death of Joe Egg,1972,0,0.0,106.0,[],en,0.945657,106618,5.6,5.0
39726,We Think the World of You,1988,0,0.0,92.0,[18],en,0.950193,123628,8.0,3.0
39727,An Englishman Abroad,1983,0,0.0,60.0,"[18, 10770, 35]",en,0.348445,120729,6.0,1.0
39728,The Return of the Soldier,1982,0,0.0,99.0,[18],en,0.645115,198491,6.3,2.0
39729,Hands Up!,1981,0,0.0,76.0,"[35, 18, 10769]",pl,0.491973,154399,5.0,1.0
39730,The Cherry Orchard,1999,5,135.0,141.0,"[18, 35, 10769]",en,0.00188,47034,0.0,0.0
39731,Hollywood North,2004,500000,0.0,89.0,"[35, 99]",en,0.023944,54583,0.0,0.0
39732,Robinson Crusoe,2016,13500000,3342697.0,90.0,"[12, 16, 35, 10751]",de,8.969705,368940,5.8,85.0
39733,Grandma,1979,0,0.0,73.0,"[18, 35]",es,0.000603,118195,7.0,1.0
39734,Basta Poco,2015,0,0.0,,[35],it,0.129853,338079,4.3,3.0
39735,Belle and Sebastian: The Adventure Continues,2015,0,0.0,97.0,"[12, 10751]",fr,3.245243,334304,6.8,67.0
39736,Nomi e cognomi,2015,0,0.0,,[],it,0.107041,340119,1.5,2.0
39737,Bimboland,1998,0,0.0,90.0,"[35, 10749]",fr,1.870599,62009,4.3,18.0
39738,"Splash, Too",1988,0,0.0,87.0,"[10749, 35, 10751]",en,0.138058,54107,2.0,3.0
39739,End of the Line,1987,0,0.0,103.0,"[28, 18]",en,0.384187,49855,5.5,2.0
39740,Blood Moon,2016,0,0.0,73.0,"[27, 53, 35]",en,0.062812,408140,0.0,0.0
39741,Sky Line,2015,0,0.0,0.0,[99],en,0.063542,369605,6.0,1.0
39742,The House,2016,0,0.0,90.0,"[27, 53]",no,0.416882,378607,6.4,4.0
39743,Sx_Tape,2014,600000,0.0,85.0,[27],en,2.558803,228496,3.3,33.0
39744,VeggieTales: Where's God When I'm Scared,1993,0,0.0,30.0,"[16, 10751]",en,0.109141,268893,6.0,3.0
39745,VeggieTales: God Wants Me to Forgive Them!?!,1994,0,0.0,30.0,"[10402, 16]",en,0.130473,261410,4.0,2.0
39746,"VeggieTales: Rack, Shack & Benny",1995,0,0.0,0.0,[],en,0.112761,273318,6.7,3.0
39747,VeggieTales: Are You My Neighbor?,1995,0,0.0,0.0,[],en,0.036519,273122,1.0,1.0
39748,VeggieTales: Dave and the Giant Pickle,1996,0,0.0,27.0,"[12, 10751, 16, 35]",en,0.11674,273127,1.3,2.0
39749,VeggieTales: Very Silly Songs,1997,0,0.0,32.0,"[10751, 16]",en,0.324885,314580,7.5,1.0
39750,VeggieTales: Josh and the Big Wall,1997,0,0.0,34.0,"[10751, 16]",en,0.07202,261409,5.5,2.0
39751,VeggieTales: Madame Blueberry,1998,0,0.0,37.0,[],en,0.149785,273312,4.3,3.0
39752,VeggieTales: The End of Silliness? More Really Silly Songs!,1998,0,0.0,30.0,"[10402, 10751, 16]",en,0.001829,314601,0.0,0.0
39753,VeggieTales: Esther...The Girl Who Became Queen,2000,0,0.0,39.0,[],en,0.116419,273296,4.7,3.0
39754,VeggieTales: King George and the Ducky,2000,0,0.0,0.0,[],en,0.101284,273302,4.5,2.0
39755,"VeggieTales: Lyle, the Kindly Viking",2001,0,0.0,0.0,[],en,0.100019,273310,1.0,1.0
39756,VeggieTales: The Ultimate Silly Song Countdown,2001,0,0.0,43.0,"[16, 10751]",en,0.286689,275136,4.2,3.0
39757,VeggieTales: The Ballad of Little Joe,2003,0,0.0,35.0,"[10751, 16]",en,0.110577,273578,3.8,3.0
39758,VeggieTales: Lord of the Beans,2005,0,0.0,0.0,"[10751, 16]",en,0.109677,273309,5.0,3.0
39759,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush,2005,0,0.0,44.0,"[10751, 16]",en,0.188101,273315,3.9,4.0
39760,VeggieTales: Duke and the Great Pie War,2005,0,0.0,45.0,"[16, 10751]",en,0.055719,273149,2.0,1.0
39761,VeggieTales: LarryBoy & The Bad Apple,2006,0,0.0,46.0,"[12, 10751]",en,0.337621,275065,3.0,2.0
39762,VeggieTales: Sheerluck Holmes and the Golden Ruler,2006,0,0.0,52.0,"[12, 16, 10751]",en,0.094013,275130,3.0,2.0
39763,VeggieTales: The Wonderful Wizard of Ha's,2007,0,0.0,0.0,"[12, 10751]",en,0.056535,275074,2.0,1.0
39764,VeggieTales: Tomato Sawyer & Huckleberry Larry's Big River Rescue,2008,0,0.0,49.0,"[10751, 16, 35, 12]",en,0.081523,273205,1.0,1.0
39765,Below the Sea,1933,0,0.0,78.0,[12],en,0.023666,335509,0.0,0.0
39766,Body,2015,0,0.0,75.0,"[18, 53]",en,6.236714,314420,5.0,16.0
39767,Dark Haul,2014,0,0.0,90.0,[27],en,1.151262,293093,4.6,6.0
39768,David Bowie & the Story of Ziggy Stardust,2012,150000,0.0,60.0,"[99, 10402]",en,0.817968,180691,6.7,5.0
39769,Dim Sum Funeral,2008,0,0.0,95.0,"[35, 18]",en,1.063296,20846,5.0,4.0
39770,Heller in Pink Tights,1960,0,0.0,100.0,"[28, 12, 10749, 37]",en,2.743674,43035,5.8,6.0
39771,King Cobra,2016,0,0.0,92.0,"[80, 18]",en,4.272317,390584,5.9,118.0
39772,Pirates of the Prairie,1942,0,0.0,57.0,[37],en,0.007178,358615,0.0,0.0
39773,Street Angel,1937,0,0.0,91.0,"[35, 18, 10402]",zh,0.073475,112699,5.0,1.0
39774,Sunnyside Up,1929,0,0.0,121.0,"[35, 10402]",en,0.401213,86360,10.0,1.0
39775,The Alamo: Thirteen Days to Glory,1987,0,0.0,140.0,"[10770, 37]",en,1.518506,282040,5.3,3.0
39776,The Touch,2002,0,0.0,103.0,"[14, 28, 10769]",en,4.887096,32091,5.9,12.0
39777,Three Faces West,1940,0,0.0,79.0,"[28, 18, 10749]",en,0.715666,40717,5.6,5.0
39778,Tumbledown,2013,0,0.0,80.0,"[18, 9648, 10749]",en,0.19187,230058,5.0,2.0
39779,Twilight Time,1982,0,0.0,102.0,[18],sr,0.237546,168541,0.0,0.0
39780,Why Did I Get Married? The Play,2006,0,0.0,131.0,"[35, 18, 10402]",en,0.385797,246381,5.5,2.0
39781,Youth,2013,0,0.0,107.0,[18],he,0.820013,168552,5.8,4.0
39782,Whitey,1980,959300,0.0,0.0,[18],nl,1.847632,199916,6.9,4.0
39783,Jaco,2014,0,0.0,111.0,"[10402, 99]",en,0.641846,324277,7.2,7.0
39784,Sharknado 4: The 4th Awakens,2016,0,0.0,85.0,"[35, 27, 878]",en,4.574494,390989,4.3,88.0
39785,Donald Trump's The Art of the Deal: The Movie,2016,0,0.0,50.0,[35],en,2.058059,382079,5.7,29.0
39786,The Edge of Seventeen,2016,9000000,18803648.0,104.0,"[35, 18]",en,9.51953,376660,7.3,952.0
39787,Clinton Cash,2016,0,0.0,60.0,[99],en,1.031965,407789,7.7,9.0
39788,When the Lights Went Out,2012,0,0.0,86.0,"[53, 18, 27]",en,2.923193,50497,5.8,49.0
39789,Symphony No. 42,2014,0,0.0,10.0,"[9648, 16]",en,0.365646,256885,7.4,7.0
39790,Hafu,2013,0,0.0,87.0,[99],es,0.014958,268666,0.0,0.0
39791,Poi E: The Story of Our Song,2016,0,0.0,93.0,"[10402, 99]",en,0.057979,393367,0.0,0.0
39792,Manhattan Romance,2015,0,0.0,94.0,"[10749, 35, 18]",en,2.017695,302323,5.3,10.0
39793,Intruder,2016,0,0.0,95.0,"[53, 27]",en,0.659457,403130,3.9,9.0
39794,'Master Harold'... and the Boys,1985,0,0.0,89.0,[18],en,0.00022,82942,6.3,3.0
39795,Detective Conan: The Fourteenth Target,1998,0,0.0,99.0,"[80, 53]",ja,3.834063,21452,7.5,30.0
39796,Detective Conan: The Last Wizard of the Century,1999,0,0.0,100.0,"[16, 53]",ja,3.679405,28808,7.2,31.0
39797,The Last Brickmaker in America,2001,8000000,0.0,85.0,[18],en,0.038998,159550,7.0,1.0
39798,Tibetana,1969,0,0.0,99.0,"[18, 12]",en,0.001395,404567,0.0,0.0
39799,95 Miles to Go,2006,0,2203.0,81.0,"[99, 35]",en,0.003568,79163,0.0,0.0
39800,Prince Among Slaves,2008,800000,0.0,58.0,[99],en,0.010448,309579,0.0,0.0
39801,Anthropoid,2016,9000000,4600000.0,120.0,"[36, 53, 10752]",en,8.475983,351339,6.9,251.0
39802,Blood Father,2016,13000000,0.0,88.0,"[28, 53]",en,7.146017,309886,6.2,525.0
39803,Joshy,2016,0,0.0,93.0,"[18, 35]",en,2.678986,352695,5.4,38.0
39804,Snowtime!,2015,12500000,0.0,84.0,"[16, 10751]",fr,3.540621,366656,5.4,21.0
39805,Free to Run,2016,0,0.0,90.0,[99],en,0.400515,394632,8.2,6.0
39806,Elle,2016,9804690,2341534.0,130.0,"[18, 53]",fr,8.226065,337674,6.6,498.0
39807,Dough,2015,0,0.0,97.0,"[18, 35]",en,1.688982,299780,5.0,20.0
39808,The Little House,2014,0,0.0,136.0,"[18, 10751, 36]",ja,1.212353,254679,6.7,15.0
39809,Anne of Green Gables,2016,0,0.0,85.0,"[18, 10751, 10770]",en,3.4751,397520,6.0,13.0
39810,Daylight's End,2016,2000000,0.0,120.0,"[28, 27, 878]",en,3.264792,399894,5.3,37.0
39811,The Mobfathers,2016,0,0.0,94.0,"[80, 18]",cn,1.600472,391477,6.0,11.0
39812,The Lorry,1977,0,0.0,76.0,"[18, 10749]",fr,0.103929,64133,5.0,3.0
39813,T.R. Baskin,1971,0,0.0,90.0,[18],en,0.813278,149026,6.0,2.0
39814,Anything Can Happen,1995,0,0.0,39.0,[99],en,0.172959,258945,4.5,2.0
39815,Medusa,1998,0,0.0,87.0,"[14, 53]",en,0.07635,241396,6.0,1.0
39816,The Life and Death of a Porno Gang,2009,0,0.0,107.0,"[28, 12, 18, 53]",sr,1.990855,56531,6.5,16.0
39817,Mr. Blue Sky: The Story of Jeff Lynne & ELO,2012,0,0.0,60.0,"[10402, 99]",en,0.391014,150084,7.3,7.0
39818,Meeting David Wilson,2010,0,0.0,83.0,[99],en,0.066282,292298,7.0,1.0
39819,Starship,1984,0,0.0,95.0,[878],en,0.229369,94502,5.5,4.0
39820,Liar Game: The Final Stage,2010,0,0.0,133.0,"[53, 18]",ja,0.611003,50461,7.4,7.0
39821,The Ducktators,1942,0,0.0,8.0,"[35, 16]",en,0.50716,166610,5.5,6.0
39822,TransFatty Lives,2015,0,0.0,83.0,[99],en,0.055353,329024,5.0,1.0
39823,Anna M.,2007,0,0.0,106.0,[18],fr,0.79125,17376,5.3,11.0
39824,The Upturned Glass,1947,0,0.0,90.0,"[80, 18]",en,0.305131,77649,7.8,4.0
39825,Torpedo Bay,1963,0,0.0,99.0,[10752],it,0.005891,396269,0.0,0.0
39826,Grandmaster,2012,120000,130000.0,130.0,"[9648, 53]",ml,0.485424,105506,6.1,10.0
39827,The Polar Boy,2016,0,0.0,97.0,[18],et,0.039207,399097,0.0,0.0
39828,The Days That Confused,2016,566000,0.0,105.0,"[35, 18]",et,0.107335,392554,7.0,2.0
39829,Breaking the Surface,2006,0,0.0,92.0,[18],de,2.190206,65442,4.8,5.0
39830,3 Days of Normal,2012,0,0.0,81.0,"[35, 10751, 10749]",en,1.044552,198057,4.9,4.0
39831,Bubblegum and Broken Fingers,2011,24000,0.0,110.0,"[37, 80, 18]",en,0.514965,268956,2.3,6.0
39832,Wedding Day,2012,350000,0.0,92.0,[18],en,0.755105,296472,5.0,1.0
39833,Johan Falk: Kodnamn Lisa,2013,0,0.0,106.0,"[28, 80, 53]",sv,1.107204,141267,6.8,10.0
39834,Train to Busan,2016,8820000,2129768.0,118.0,"[28, 27, 53]",ko,22.685169,396535,7.7,984.0
39835,Johan Falk: Organizatsija Karayan,2012,0,0.0,97.0,"[28, 80, 53]",en,1.578264,138115,6.5,10.0
39836,Johan Falk: Barninfiltratören,2012,0,0.0,93.0,"[28, 80, 53]",en,1.425992,138118,6.0,8.0
39837,Johan Falk: Alla råns moder,2012,0,0.0,97.0,"[28, 80, 53]",sv,0.5288,136071,6.3,6.0
39838,Johan Falk: Spelets regler,2012,0,0.0,99.0,"[28, 80, 53]",sv,0.929547,133879,6.7,10.0
39839,Johan Falk: Leo Gaut,2009,0,0.0,92.0,"[28, 53]",en,2.295717,24024,6.4,9.0
39840,Johan Falk: National Target,2009,0,0.0,95.0,"[80, 28, 53]",sv,0.88647,24025,6.7,7.0
39841,"The Fjällbacka Murders: The Sea Gives, the Sea Takes",2013,0,0.0,90.0,"[80, 9648]",sv,1.657725,229007,5.8,6.0
39842,The Hidden Child,2013,0,0.0,105.0,[80],sv,1.138013,389614,6.6,8.0
39843,The Fjällbacka Murders: The Queen of Lights,2013,0,0.0,90.0,"[80, 9648]",sv,1.986595,231811,5.0,6.0
39844,The Fjällbacka Murders: Friends for Life,2013,0,0.0,90.0,"[80, 9648]",sv,0.775202,168056,5.6,7.0
39845,The Fjällbacka Murders: In the Eye of the Beholder,2012,0,0.0,90.0,"[80, 53, 9648]",sv,1.322312,168057,5.4,7.0
39846,The Fjällbacka Murders: The Coast Rider,2013,0,0.0,90.0,"[80, 9648]",sv,1.568161,231812,5.3,6.0
